address,real_address,prefix,number,tagname,description,tag_type,Source,SCADA_tagname
D32553,D32553,D,32553,N_PRE_POSTW4_4_TIME_SP2,(NGC) PostW4 Drain Preset,BOOL,BOTH,"['N_PRE_POSTW4_4_TIME_SP2', 'N_PRE_POSTW4_4_TIME_SP2_AI', 'N_PRE_POSTW4_4_TIME_SP2_AO']"
D1463,D1463,D,1463,EXT_HU_TEMP_STPT_4TH_AI_AO,4th COOK HU TEMP (degC),BOOL,SCADA,['EXT_HU_TEMP_STPT_4TH_AI_AO']
D1462,D1462,D,1462,EXT_HU_TEMP_STPT_3RD_AI_AO,3rd COOK HU TEMP (degC),BOOL,SCADA,['EXT_HU_TEMP_STPT_3RD_AI_AO']
D1473,D1473,D,1473,EXT_HU_TEMP_4TH,,BOOL,SCADA,['EXT_HU_TEMP_4TH']
D1472,D1472,D,1472,EXT_HU_TEMP_3RD,,BOOL,SCADA,['EXT_HU_TEMP_3RD']
D1471,D1471,D,1471,EXT_HU_TEMP_2ND,,BOOL,SCADA,['EXT_HU_TEMP_2ND']
D1470,D1470,D,1470,EXT_HU_TEMP_1ST,,BOOL,SCADA,['EXT_HU_TEMP_1ST']
D32253,D32253,D,32253,N_PRE_POSTW4_2_TIME_SP2_AI,PostW4 Drain Preset,BOOL,BOTH,"['N_PRE_POSTW4_2_TIME_SP2_AI', 'N_PRE_POSTW4_2_TIME_SP2', 'N_PRE_POSTW4_2_TIME_SP2_AO']"
D32153,D32153,D,32153,N_PRE_POSTW4_1_TIME_SP2_AI,PostW4 Drain Preset,BOOL,BOTH,"['N_PRE_POSTW4_1_TIME_SP2_AI', 'N_PRE_POSTW4_1_TIME_SP2', 'N_PRE_POSTW4_1_TIME_SP2_AO']"
D3213,D3213,D,3213,EXT_BATCH_NUM_4_4TH_AI,EXT 4                   4TH COOK,BOOL,BOTH,"['EXT_BATCH_NUM_4_4TH_AI', 'EXT_BATCH_NUM_4_4TH_AO']"
D3212,D3212,D,3212,EXT_BATCH_NUM_3_4TH_AI,EXT 3                   4TH COOK,BOOL,BOTH,"['EXT_BATCH_NUM_3_4TH_AI', 'EXT_BATCH_NUM_3_4TH_AO']"
D3211,D3211,D,3211,EXT_BATCH_NUM_2_4TH_AI,EXT 2                   4TH COOK,BOOL,BOTH,"['EXT_BATCH_NUM_2_4TH_AI', 'EXT_BATCH_NUM_2_4TH_AO']"
D3210,D3210,D,3210,EXT_BATCH_NUM_1_4TH_AI,EXT 1                   4TH COOK,BOOL,BOTH,"['EXT_BATCH_NUM_1_4TH_AI', 'EXT_BATCH_NUM_1_4TH_AO']"
D32113,D32113,D,32113,N_PRE_PRT1_MINLEVEL_WADDITION,(NGC) Level %,BOOL,SCADA,['N_PRE_PRT1_MINLEVEL_WADDITION']
d32132,d32132,d,32132,N_PRE_PRT1_PREWASH_WTOT_AI,,BOOL,SCADA,['N_PRE_PRT1_PREWASH_WTOT_AI']
D32149,D32149,D,32149,N_PRE_DROP_EXT_1_TIME_SP1,(NGC) Time Preset,BOOL,BOTH,"['N_PRE_DROP_EXT_1_TIME_SP1', 'N_PRE_DROP_EXT_1_TIME_SP1_AI', 'N_PRE_DROP_EXT_1_TIME_SP1_AO']"
D31244,D31244,D,31244,N_PRE_TOT_W_FLOW_AI,Acid Flow Totalizer SP,BOOL,BOTH,"['N_PRE_TOT_W_FLOW_AI', 'N_PRE_TOT_W_FLOW', 'N_PRE_TOT_W_FLOW_AO']"
D32249,D32249,D,32249,N_PRE_DROP_EXT_2_TIME_SP1,(NGC) Time Preset,BOOL,BOTH,"['N_PRE_DROP_EXT_2_TIME_SP1', 'N_PRE_DROP_EXT_2_TIME_SP1_AI', 'N_PRE_DROP_EXT_2_TIME_SP1_AO']"
D32349,D32349,D,32349,N_PRE_DROP_EXT_3_TIME_SP1,(NGC) Time Preset,BOOL,BOTH,"['N_PRE_DROP_EXT_3_TIME_SP1', 'N_PRE_DROP_EXT_3_TIME_SP1_AI', 'N_PRE_DROP_EXT_3_TIME_SP1_AO']"
D32549,D32549,D,32549,N_PRE_DROP_EXT_4_TIME_SP1,(NGC) Time Preset,BOOL,BOTH,"['N_PRE_DROP_EXT_4_TIME_SP1', 'N_PRE_DROP_EXT_4_TIME_SP1_AI', 'N_PRE_DROP_EXT_4_TIME_SP1_AO']"
D32213,D32213,D,32213,N_PRE_PRT2_MINLEVEL_WADDITION,(NGC) Level %,BOOL,SCADA,['N_PRE_PRT2_MINLEVEL_WADDITION']
D32142,D32142,D,32142,N_PRE_LIT_1001_LOW_SP,(NGC) Low SP,BOOL,BOTH,"['N_PRE_LIT_1001_LOW_SP', 'N_PRE_LIT_1001_LOW_SP_AI', 'N_PRE_LIT_1001_LOW_SP_AO']"
D32144,D32144,D,32144,N_PRE_LIT_1002_LOW_SP,(NGC) Low SP,BOOL,BOTH,"['N_PRE_LIT_1002_LOW_SP', 'N_PRE_LIT_1002_LOW_SP_AI', 'N_PRE_LIT_1002_LOW_SP_AO']"
D32242,D32242,D,32242,N_PRE_LIT_2001_LOW_SP,(NGC) Low SP,BOOL,BOTH,"['N_PRE_LIT_2001_LOW_SP', 'N_PRE_LIT_2001_LOW_SP_AI', 'N_PRE_LIT_2001_LOW_SP_AO']"
D32244,D32244,D,32244,N_PRE_LIT_2002_LOW_SP,(NGC) Low SP,BOOL,BOTH,"['N_PRE_LIT_2002_LOW_SP', 'N_PRE_LIT_2002_LOW_SP_AI', 'N_PRE_LIT_2002_LOW_SP_AO']"
D32342,D32342,D,32342,N_PRE_LIT_3001_LOW_SP,(NGC) Low SP,BOOL,SCADA,['N_PRE_LIT_3001_LOW_SP']
D32344,D32344,D,32344,N_PRE_LIT_3002_LOW_SP,(NGC) Low SP,BOOL,SCADA,['N_PRE_LIT_3002_LOW_SP']
D351,D351,D,351,DEMIN_STANDARD_TIME_2_AI,,BOOL,BOTH,"['DEMIN_STANDARD_TIME_2_AI', 'DEMIN_STANDARD_TIME_2_AO']"
D32513,D32513,D,32513,N_PRE_PRT4_MINLEVEL_WADDITION,(NGC) Level %,BOOL,SCADA,['N_PRE_PRT4_MINLEVEL_WADDITION']
D32313,D32313,D,32313,N_PRE_PRT3_MINLEVEL_WADDITION,(NGC) Level %,BOOL,SCADA,['N_PRE_PRT3_MINLEVEL_WADDITION']
D31315,D31315,D,31315,PUSH_BUTTON_ANALOG,,BOOL,SCADA,['PUSH_BUTTON_ANALOG']
D32668,D32668,D,32668,N_PRE_LIT4002_RIK,Pretreatment Tank Level,BOOL,SCADA,['N_PRE_LIT4002_RIK']
D1422,D1422,D,1422,N_PRE_POSTW3_1_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW3_1_CAUSTIC_SP_AO']
D1421,D1421,D,1421,N_PRE_POSTW2_4_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW2_4_CAUSTIC_SP_AO']
D1423,D1423,D,1423,N_PRE_POSTW3_2_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW3_2_CAUSTIC_SP_AO']
D1420,D1420,D,1420,N_PRE_POSTW2_3_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW2_3_CAUSTIC_SP_AO']
D1419,D1419,D,1419,N_PRE_POSTW2_2_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW2_2_CAUSTIC_SP_AO']
D1418,D1418,D,1418,N_PRE_POSTW2_1_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW2_1_CAUSTIC_SP_AO']
D1417,D1417,D,1417,N_PRE_POSTW1_4_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW1_4_CAUSTIC_SP_AO']
D1416,D1416,D,1416,N_PRE_POSTW1_3_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW1_3_CAUSTIC_SP_AO']
D1415,D1415,D,1415,N_PRE_POSTW1_2_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW1_2_CAUSTIC_SP_AO']
D1431,D1431,D,1431,N_PRE_LIT_TK105_LOW_AO,,BOOL,SCADA,['N_PRE_LIT_TK105_LOW_AO']
D1430,D1430,D,1430,N_PRE_LIT_TK105_HI_AO,,BOOL,SCADA,['N_PRE_LIT_TK105_HI_AO']
D1424,D1424,D,1424,N_PRE_POSTW3_3_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW3_3_CAUSTIC_SP_AO']
D1444,D1444,D,1444,EXT1_HU_TEMP_STPT_1ST_AO_MOD,Modified 1st COOK HU Temp Out to PLC,BOOL,SCADA,['EXT1_HU_TEMP_STPT_1ST_AO_MOD']
D1445,D1445,D,1445,EXT1_HU_TEMP_STPT_2ND_AO_MOD,Modified 2nd COOK HU Temp Out to PLC,BOOL,SCADA,['EXT1_HU_TEMP_STPT_2ND_AO_MOD']
D1446,D1446,D,1446,EXT1_HU_TEMP_STPT_3RD_AO_MOD,Modified 3rd COOK HU Temp Out to PLC,BOOL,SCADA,['EXT1_HU_TEMP_STPT_3RD_AO_MOD']
D1447,D1447,D,1447,EXT1_HU_TEMP_STPT_4TH_AO_MOD,Modified 4th COOK HU Temp Out to PLC,BOOL,SCADA,['EXT1_HU_TEMP_STPT_4TH_AO_MOD']
D1429,D1429,D,1429,N_PRE_ACID_4_WATER_SP_AO,,BOOL,SCADA,['N_PRE_ACID_4_WATER_SP_AO']
D1428,D1428,D,1428,N_PRE_ACID_3_WATER_SP_AO,,BOOL,SCADA,['N_PRE_ACID_3_WATER_SP_AO']
D1427,D1427,D,1427,N_PRE_ACID_2_WATER_SP_AO,,BOOL,SCADA,['N_PRE_ACID_2_WATER_SP_AO']
D1426,D1426,D,1426,N_PRE_ACID_1_WATER_SP_AO,,BOOL,SCADA,['N_PRE_ACID_1_WATER_SP_AO']
D1425,D1425,D,1425,N_PRE_POSTW3_4_CAUSTIC_SP_AO,,BOOL,SCADA,['N_PRE_POSTW3_4_CAUSTIC_SP_AO']
D32461,D32461,D,32461,CAUSTIC_SYS_TOTAL_SP_AO,Caustic SP from SCADA,BOOL,SCADA,['CAUSTIC_SYS_TOTAL_SP_AO']
W15.3,W15.03,W,15.03,N_PRE_V4002_ZC_DI,RHT4 Slide Gate Valve Output,BOOL,SCADA,['N_PRE_V4002_ZC_DI']
W15.3,W15.03,W,15.03,N_PRE_V4002_ZC,(NGC)RHT4 Slide Gate Valve Output,BOOL,SCADA,['N_PRE_V4002_ZC']
W14.3,W14.03,W,14.03,N_PRE_V4002_ZH,(NGC)RHT4 Slide Gate Valve Opened,BOOL,SCADA,['N_PRE_V4002_ZH']
W14.3,W14.03,W,14.03,N_PRE_V4002_ZH_DI,RHT4 Slide Gate Valve Opened,BOOL,SCADA,['N_PRE_V4002_ZH_DI']
W14.4,W14.04,W,14.04,N_PRE_V4002_ZL,(NGC)RHT4 Slide Gate Valve Closed,BOOL,SCADA,['N_PRE_V4002_ZL']
W14.4,W14.04,W,14.04,N_PRE_V4002_ZL_DI,RHT4 Slide Gate Valve Closed,BOOL,SCADA,['N_PRE_V4002_ZL_DI']
W14.2,W14.02,W,14.02,N_PRE_V4001_ZH_DI,RHT4 Drain Valve Opened,BOOL,SCADA,['N_PRE_V4001_ZH_DI']
W14.2,W14.02,W,14.02,N_PRE_V4001_ZH,(NGC)RHT4 Drain Valve Opened,BOOL,SCADA,['N_PRE_V4001_ZH']
W15.2,W15.02,W,15.02,N_PRE_V4001_ZC_DI,RHT4 Drain Valve Output,BOOL,SCADA,['N_PRE_V4001_ZC_DI']
W15.2,W15.02,W,15.02,N_PRE_V4001_ZC,(NGC)RHT4 Drain Valve Output,BOOL,SCADA,['N_PRE_V4001_ZC']
H101.10,H101.10,H,101.10,N_PRE_PRT1_ACID_REQ,(NGC)PRT1 Acid Indicator,BOOL,BOTH,"['N_PRE_PRT1_ACID_REQ', 'N_PRE_PRT1_ACID_REQ_DI', 'N_PRE_PRT1_ACID_REQ_DO']"
H100.2,H100.02,H,100.02,N_PRE_PRT1_DROP_STOP,(NGC)Sequence Stop,BOOL,SCADA,['N_PRE_PRT1_DROP_STOP']
H100.2,H100.02,H,100.02,N_PRE_PRT1_DROP_STOP_DI,Sequence Stop,BOOL,SCADA,['N_PRE_PRT1_DROP_STOP_DI']
H201.10,H201.10,H,201.10,N_PRE_PRT2_ACID_REQ,(NGC)PRT2 Acid Indicator,BOOL,BOTH,"['N_PRE_PRT2_ACID_REQ', 'N_PRE_PRT2_ACID_REQ_DI', 'N_PRE_PRT2_ACID_REQ_DO']"
W15.4,W15.04,W,15.04,N_PRE_V4003_ZC,(NGC)PRT4 Spray Ball Cold Water Valve  O,BOOL,SCADA,['N_PRE_V4003_ZC']
W15.4,W15.04,W,15.04,N_PRE_V4003_ZC_DI,PRT4 Spray Ball Cold Water Valve  Output,BOOL,SCADA,['N_PRE_V4003_ZC_DI']
H200.2,H200.02,H,200.02,N_PRE_PRT2_DROP_STOP,(NGC)Sequence Stop,BOOL,SCADA,['N_PRE_PRT2_DROP_STOP']
H200.2,H200.02,H,200.02,N_PRE_PRT2_DROP_STOP_DI,Sequence Stop,BOOL,SCADA,['N_PRE_PRT2_DROP_STOP_DI']
W14.5,W14.05,W,14.05,N_PRE_V4003_ZH,(NGC)PRT4 Spray Ball Cold Water Valve  O,BOOL,SCADA,['N_PRE_V4003_ZH']
W14.5,W14.05,W,14.05,N_PRE_V4003_ZH_DI,PRT4 Spray Ball Cold Water Valve  Opened,BOOL,SCADA,['N_PRE_V4003_ZH_DI']
CIO650.00,650.00,,650.00,SCADA_TEST,SCADA TEST BIT RICK,BOOL,SCADA,['SCADA_TEST']
H301.10,H301.10,H,301.10,N_PRE_PRT3_ACID_REQ,(NGC)PRT3 Acid Indicator,BOOL,BOTH,"['N_PRE_PRT3_ACID_REQ', 'N_PRE_PRT3_ACID_REQ_DI', 'N_PRE_PRT3_ACID_REQ_DO']"
H300.2,H300.02,H,300.02,N_PRE_PRT3_DROP_STOP,(NGC)Sequence Stop,BOOL,SCADA,['N_PRE_PRT3_DROP_STOP']
H300.2,H300.02,H,300.02,N_PRE_PRT3_DROP_STOP_DI,Sequence Stop,BOOL,SCADA,['N_PRE_PRT3_DROP_STOP_DI']
H502.14,H502.14,H,502.14,N_PRE_POSTW2_4_ENABLE_DI,,BOOL,BOTH,"['N_PRE_POSTW2_4_ENABLE_DI', 'N_PRE_POSTW2_4_ENABLE', 'N_PRE_POSTW2_4_ENABLE_DO']"
W15.5,W15.05,W,15.05,N_PRE_V4004_ZC,(NGC)PRT4 Drain Valve Output,BOOL,SCADA,['N_PRE_V4004_ZC']
W15.5,W15.05,W,15.05,N_PRE_V4004_ZC_DI,PRT4 Drain Valve Output,BOOL,SCADA,['N_PRE_V4004_ZC_DI']
W14.6,W14.06,W,14.06,N_PRE_V4004_ZH,(NGC)PRT4 Drain Valve Opened,BOOL,SCADA,['N_PRE_V4004_ZH']
H302.14,H302.14,H,302.14,N_PRE_POSTW2_3_ENABLE_DI,,BOOL,BOTH,"['N_PRE_POSTW2_3_ENABLE_DI', 'N_PRE_POSTW2_3_ENABLE', 'N_PRE_POSTW2_3_ENABLE_DO']"
W14.6,W14.06,W,14.06,N_PRE_V4004_ZH_DI,PRT4 Drain Valve Opened,BOOL,SCADA,['N_PRE_V4004_ZH_DI']
H202.14,H202.14,H,202.14,N_PRE_POSTW2_2_ENABLE_DI,,BOOL,BOTH,"['N_PRE_POSTW2_2_ENABLE_DI', 'N_PRE_POSTW2_2_ENABLE', 'N_PRE_POSTW2_2_ENABLE_DO']"
CIO235.5,235.05,,235.05,PRE_RIND_VALVE_EXT4,,BOOL,SCADA,['PRE_RIND_VALVE_EXT4']
H500.2,H500.02,H,500.02,N_PRE_PRT4_DROP_STOP,(NGC)Sequence Stop,BOOL,SCADA,['N_PRE_PRT4_DROP_STOP']
H500.2,H500.02,H,500.02,N_PRE_PRT4_DROP_STOP_DI,Sequence Stop,BOOL,SCADA,['N_PRE_PRT4_DROP_STOP_DI']
H102.14,H102.14,H,102.14,N_PRE_POSTW2_1_ENABLE_DI,,BOOL,BOTH,"['N_PRE_POSTW2_1_ENABLE_DI', 'N_PRE_POSTW2_1_ENABLE', 'N_PRE_POSTW2_1_ENABLE_DO']"
W15.6,W15.06,W,15.06,N_PRE_V4005_ZC,(NGC)PRT4 Drain Valve Closed,BOOL,SCADA,['N_PRE_V4005_ZC']
W15.6,W15.06,W,15.06,N_PRE_V4005_ZC_DI,PRT4 Drain Valve Closed,BOOL,SCADA,['N_PRE_V4005_ZC_DI']
W14.7,W14.07,W,14.07,N_PRE_V4005_ZH,(NGC)PRT4 Drain Valve Closed,BOOL,SCADA,['N_PRE_V4005_ZH']
W14.7,W14.07,W,14.07,N_PRE_V4005_ZH_DI,PRT4 Drain Valve Closed,BOOL,SCADA,['N_PRE_V4005_ZH_DI']
H300.10,H300.10,H,300.10,N_PRE_POSTW1_3_START_DI,Sequence Start,BOOL,BOTH,"['N_PRE_POSTW1_3_START_DI', 'N_PRE_POSTW1_3_START', 'N_PRE_POSTW1_3_START_DO']"
CIO235.4,235.04,,235.04,PRE_RIND_VALVE_EXT3,,BOOL,SCADA,['PRE_RIND_VALVE_EXT3']
CIO235.3,235.03,,235.03,PRE_RIND_VALVE_EXT2,,BOOL,SCADA,['PRE_RIND_VALVE_EXT2']
CIO235.2,235.02,,235.02,PRE_RIND_VALVE_EXT1,,BOOL,SCADA,['PRE_RIND_VALVE_EXT1']
W15.7,W15.07,W,15.07,N_PRE_V4006_ZC,(NGC)PRT4 Cold Water Valve Output,BOOL,SCADA,['N_PRE_V4006_ZC']
W15.7,W15.07,W,15.07,N_PRE_V4006_ZC_DI,PRT4 Cold Water Valve Output,BOOL,SCADA,['N_PRE_V4006_ZC_DI']
H100.10,H100.10,H,100.10,N_PRE_POSTW1_1_START_DI,Sequence Start,BOOL,BOTH,"['N_PRE_POSTW1_1_START_DI', 'N_PRE_POSTW1_1_START', 'N_PRE_POSTW1_1_START_DO']"
W14.8,W14.08,W,14.08,N_PRE_V4006_ZH,(NGC)PRT4 Cold Water Valve Opened,BOOL,SCADA,['N_PRE_V4006_ZH']
W14.8,W14.08,W,14.08,N_PRE_V4006_ZH_DI,PRT4 Cold Water Valve Opened,BOOL,SCADA,['N_PRE_V4006_ZH_DI']
W13.0,W13.00,W,13.00,N_PRE_M4000_MN_DI,M4000 Auxiliary Contact (Agitator),BOOL,SCADA,['N_PRE_M4000_MN_DI']
W13.0,W13.00,W,13.00,N_PRE_M4000_MN,(NGC)M4000 Auxiliary Contact (Agitator),BOOL,SCADA,['N_PRE_M4000_MN']
W15.0,W15.00,W,15.00,N_PRE_M4000_MC_DI,M4000 Output Contact (Agitator),BOOL,SCADA,['N_PRE_M4000_MC_DI']
W15.0,W15.00,W,15.00,N_PRE_M4000_MC,(NGC)M4000 Output Contact (Agitator),BOOL,SCADA,['N_PRE_M4000_MC']
W13.1,W13.01,W,13.01,N_PRE_M4000_FA_DI,Mixer 4000 Overload,BOOL,SCADA,['N_PRE_M4000_FA_DI']
W13.1,W13.01,W,13.01,N_PRE_M4000_FA,(NGC)Mixer 4000 Overload,BOOL,SCADA,['N_PRE_M4000_FA']
W10.0,W10.00,W,10.00,N_PRE_M3000_MN_DI,M3000 Auxiliary Contact (Agitator),BOOL,SCADA,['N_PRE_M3000_MN_DI']
W10.0,W10.00,W,10.00,N_PRE_M3000_MN,(NGC)M3000 Auxiliary Contact (Agitator),BOOL,SCADA,['N_PRE_M3000_MN']
W12.0,W12.00,W,12.00,N_PRE_M3000_MC_DI,M3000 Output Contact (Agitator),BOOL,SCADA,['N_PRE_M3000_MC_DI']
W12.0,W12.00,W,12.00,N_PRE_M3000_MC,(NGC)M3000 Output Contact (Agitator),BOOL,SCADA,['N_PRE_M3000_MC']
H304.0,H304.00,H,304.00,N_PRE_M3000_HMI_CMD_DI,M3000 HMI CMD,BOOL,SCADA,['N_PRE_M3000_HMI_CMD_DI']
H304.0,H304.00,H,304.00,N_PRE_M3000_HMI_CMD,(NGC)M3000 HMI CMD,BOOL,SCADA,['N_PRE_M3000_HMI_CMD']
W10.1,W10.01,W,10.01,N_PRE_M3000_FA_DI,Mixer 3000 Overload,BOOL,SCADA,['N_PRE_M3000_FA_DI']
W10.1,W10.01,W,10.01,N_PRE_M3000_FA,(NGC)Mixer 3000 Overload,BOOL,SCADA,['N_PRE_M3000_FA']
W10.2,W10.02,W,10.02,N_PRE_LS_RINDTK3_LL_DI,Rind TK-1 Level Switch Low,BOOL,SCADA,['N_PRE_LS_RINDTK3_LL_DI']
W10.2,W10.02,W,10.02,N_PRE_LS_RINDTK3_LL,(NGC)Rind TK-1 Level Switch Low,BOOL,SCADA,['N_PRE_LS_RINDTK3_LL']
W10.3,W10.03,W,10.03,N_PRE_LS_RINDTK3_HL_DI,Rind TK-1 Level Switch High,BOOL,SCADA,['N_PRE_LS_RINDTK3_HL_DI']
W10.3,W10.03,W,10.03,N_PRE_LS_RINDTK3_HL,(NGC)Rind TK-1 Level Switch High,BOOL,SCADA,['N_PRE_LS_RINDTK3_HL']
W13.5,W13.05,W,13.05,N_PRE_LS_PRETK4_HL_DI,Pretreatment TK-4 Level Switch High,BOOL,SCADA,['N_PRE_LS_PRETK4_HL_DI']
W10.4,W10.04,W,10.04,N_PRE_LS_PRETK3_LL_DI,Pretreatment TK-4 Level Switch Low,BOOL,SCADA,['N_PRE_LS_PRETK3_LL_DI']
W10.4,W10.04,W,10.04,N_PRE_LS_PRETK3_LL,(NGC)Pretreatment TK-4 Level Switch Low,BOOL,SCADA,['N_PRE_LS_PRETK3_LL']
W10.5,W10.05,W,10.05,N_PRE_LS_PRETK3_HL_DI,Pretreatment TK-3 Level Switch High,BOOL,SCADA,['N_PRE_LS_PRETK3_HL_DI']
W10.5,W10.05,W,10.05,N_PRE_LS_PRETK3_HL,(NGC)Pretreatment TK-4 Level Switch High,BOOL,SCADA,['N_PRE_LS_PRETK3_HL']
W10.8,W10.08,W,10.08,N_PRE_V3013_ZH_DI,Caustic Dosing Valve for EXT3,BOOL,SCADA,['N_PRE_V3013_ZH_DI']
W10.8,W10.08,W,10.08,N_PRE_V3013_ZH,(NGC)Caustic Dosing Valve for EXT3,BOOL,SCADA,['N_PRE_V3013_ZH']
W12.14,W12.14,W,12.14,N_PRE_V3013_ZC_DI,Caustic Dosing Valve for EXT3,BOOL,BOTH,"['N_PRE_V3013_ZC_DI', 'N_PRE_V3013_ZC', 'N_PRE_V3013_ZC_DO']"
H304.14,H304.14,H,304.14,N_PRE_V3013_HMI_CMD_DI,Caustic Dosing Valve for EXT3 HMI CMD,BOOL,BOTH,"['N_PRE_V3013_HMI_CMD_DI', 'N_PRE_V3013_HMI_CMD', 'N_PRE_V3013_HMI_CMD_DO']"
W15.8,W15.08,W,15.08,N_PRE_V4007_ZC,(NGC)PRT4 Discharge Valve Output,BOOL,SCADA,['N_PRE_V4007_ZC']
CIO3362.01,3362.01,,3362.01,EXT1_1ST_FILL_RESTART,,BOOL,SCADA,['EXT1_1ST_FILL_RESTART']
W15.8,W15.08,W,15.08,N_PRE_V4007_ZC_DI,PRT4 Discharge Valve Output,BOOL,SCADA,['N_PRE_V4007_ZC_DI']
W14.9,W14.09,W,14.09,N_PRE_V4007_ZH,(NGC)PRT4 Discharge Valve Opened,BOOL,SCADA,['N_PRE_V4007_ZH']
W14.9,W14.09,W,14.09,N_PRE_V4007_ZH_DI,PRT4 Discharge Valve Opened,BOOL,SCADA,['N_PRE_V4007_ZH_DI']
W14.10,W14.10,W,14.10,N_PRE_V4007_ZL,(NGC)PRT4 Discharge Valve  Closed,BOOL,BOTH,"['N_PRE_V4007_ZL', 'N_PRE_V4007_ZL_DI', 'N_PRE_V4007_ZL_DO']"
H502.6,H502.06,H,502.06,N_PRE_CHOP_4_DONE_DI,Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_4_DONE_DI']
H502.6,H502.06,H,502.06,N_PRE_CHOP_4_DONE,(NGC)Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_4_DONE']
H302.4,H302.04,H,302.04,N_PRE_CHOP_3_IND_DI_DI,Chopping Start PB,BOOL,SCADA,['N_PRE_CHOP_3_IND_DI_DI']
H302.4,H302.04,H,302.04,N_PRE_CHOP_3_IND_DI,(NGC)Chopping Start PB,BOOL,SCADA,['N_PRE_CHOP_3_IND_DI']
H302.6,H302.06,H,302.06,N_PRE_CHOP_3_DONE_DI,Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_3_DONE_DI']
H302.6,H302.06,H,302.06,N_PRE_CHOP_3_DONE,(NGC)Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_3_DONE']
H202.4,H202.04,H,202.04,N_PRE_CHOP_2_IND_DI_DI,Chopping Start PB,BOOL,SCADA,['N_PRE_CHOP_2_IND_DI_DI']
H202.4,H202.04,H,202.04,N_PRE_CHOP_2_IND_DI,(NGC)Chopping Start PB,BOOL,SCADA,['N_PRE_CHOP_2_IND_DI']
H202.6,H202.06,H,202.06,N_PRE_CHOP_2_DONE_DI,Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_2_DONE_DI']
H202.6,H202.06,H,202.06,N_PRE_CHOP_2_DONE,(NGC)Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_2_DONE']
H102.4,H102.04,H,102.04,N_PRE_CHOP_1_IND_DI_DI,Chopping Start PB,BOOL,SCADA,['N_PRE_CHOP_1_IND_DI_DI']
H102.4,H102.04,H,102.04,N_PRE_CHOP_1_IND_DI,(NGC)Chopping Start PB,BOOL,SCADA,['N_PRE_CHOP_1_IND_DI']
H102.6,H102.06,H,102.06,N_PRE_CHOP_1_DONE_DI,Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_1_DONE_DI']
H102.6,H102.06,H,102.06,N_PRE_CHOP_1_DONE,(NGC)Chopping Done IND,BOOL,SCADA,['N_PRE_CHOP_1_DONE']
H350.15,H350.15,H,350.15,N_PRE_ACID_WAS_RUNNING_DI,Acid Was Running,BOOL,BOTH,"['N_PRE_ACID_WAS_RUNNING_DI', 'N_PRE_ACID_WAS_RUNNING', 'N_PRE_ACID_WAS_RUNNING_DO']"
H350.11,H350.11,H,350.11,N_PRE_ACID_ALM_RSET_DI,Acid Alarm Reset,BOOL,BOTH,"['N_PRE_ACID_ALM_RSET_DI', 'N_PRE_ACID_ALM_RSET', 'N_PRE_ACID_ALM_RSET_DO']"
H103.6,H103.06,H,103.06,N_PRE_V1005_MANUAL,(NGC)V1005 PRT1 Drain Valve,BOOL,SCADA,['N_PRE_V1005_MANUAL']
H103.6,H103.06,H,103.06,N_PRE_V1005_MANUAL_DI,V1005 PRT1 Drain Valve,BOOL,SCADA,['N_PRE_V1005_MANUAL_DI']
CIO484.0,484.00,,484.00,EXT_1_3_WFSKIP,EXT1 3rd COOK WF SKIP,BOOL,SCADA,['EXT_1_3_WFSKIP']
CIO22.4,22.04,,22.04,CENT_V103_DI,V103,BOOL,SCADA,['CENT_V103_DI']
CIO329.10,329.10,,329.10,CENT_V103_AUTO_DI,V103,BOOL,SCADA,['CENT_V103_AUTO_DI']
CIO22.3,22.03,,22.03,CENT_V102_DI,V102,BOOL,SCADA,['CENT_V102_DI']
CIO329.9,329.09,,329.09,CENT_V102_AUTO_DI,V102,BOOL,SCADA,['CENT_V102_AUTO_DI']
CIO22.2,22.02,,22.02,CENT_V101_DI,V101,BOOL,SCADA,['CENT_V101_DI']
CIO329.0,329.00,,329.00,CENT_V101_AUTO_DI,V101,BOOL,SCADA,['CENT_V101_AUTO_DI']
W15.9,W15.09,W,15.09,N_PRE_V4008_ZC,(NGC)RHT4 Cold Water valve Output,BOOL,SCADA,['N_PRE_V4008_ZC']
