address,real_address,prefix,number,tagname,description,tag_type,source,alias,SCADA_tagname
W13.08,W13.08,W,13.08,N_PRE_V4013_ZH_DI,Caustic Dosing Valve for EXT4,BOOL,BOTH,EXT_W_array[13].08,"['N_PRE_V4013_ZH_DI', 'N_PRE_V4013_ZH', 'N_PRE_V4013_ZH_DO']"
324.09,324.09,,324.09,EXT_SV30-51_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].09,"['EXT_SV30-51_AUTO_DI', 'EXT_SV30-51_AUTO_DO']"
45.14,45.14,,45.14,EXT_SV30-50_DI,SV30-50,BOOL,SCADA,EXT_IR_array[45].14,['EXT_SV30-50_DI']
326.10,326.10,,326.10,EXT_SV30-50_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].10,"['EXT_SV30-50_AUTO_DI', 'EXT_SV30-50_AUTO_DO']"
H304.09,H304.09,H,304.09,N_PRE_V3008_HMI_CMD,(NGC)RHT3 Cold Water valve HMI CMD,BOOL,BOTH,EXT_H_array[304].09,"['N_PRE_V3008_HMI_CMD', 'N_PRE_V3008_HMI_CMD_DI', 'N_PRE_V3008_HMI_CMD_DO']"
45.13,45.13,,45.13,EXT_SV30-49_DI,SV30-49,BOOL,SCADA,EXT_IR_array[45].13,['EXT_SV30-49_DI']
327.09,327.09,,327.09,EXT_SV30-49_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].09,"['EXT_SV30-49_AUTO_DI', 'EXT_SV30-49_AUTO_DO']"
45.11,45.11,,45.11,EXT_SV30-48_DI,SV30-48,BOOL,SCADA,EXT_IR_array[45].11,['EXT_SV30-48_DI']
329.15,329.15,,329.15,EXT_MAZZ_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].15,"['EXT_MAZZ_AUTO_DI', 'EXT_MAZZ_AUTO_DO']"
327.07,327.07,,327.07,EXT_SV30-48_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].07,"['EXT_SV30-48_AUTO_DI', 'EXT_SV30-48_AUTO_DO']"
20.07,20.07,,20.07,EXT_MAZZ_DI,MAZZORATOR STATUS,BOOL,SCADA,EXT_IR_array[20].07,['EXT_MAZZ_DI']
11.07,11.07,,11.07,EXT_SV30-47_DI,HEX #4 STEAM VALVE,BOOL,SCADA,EXT_IR_array[11].07,['EXT_SV30-47_DI']
321.15,321.15,,321.15,EXT_PU30-1_AUTO_DI,,BOOL,BOTH,EXT_IR_array[321].15,"['EXT_PU30-1_AUTO_DI', 'EXT_PU30-1_AUTO_DO']"
320.14,320.14,,320.14,EXT_SV30-47_AUTO_DI,,BOOL,BOTH,EXT_IR_array[320].14,"['EXT_SV30-47_AUTO_DI', 'EXT_SV30-47_AUTO_DO']"
11.03,11.03,,11.03,EXT_PU30-1_CONTROL_DI,,BOOL,SCADA,EXT_IR_array[11].03,['EXT_PU30-1_CONTROL_DI']
45.08,45.08,,45.08,EXT_SV30-46_DI,SV30-46,BOOL,SCADA,EXT_IR_array[45].08,['EXT_SV30-46_DI']
6.00,6.00,,6.00,EXT_PU30-1_DI,PU30-001,BOOL,SCADA,EXT_IR_array[6].00,['EXT_PU30-1_DI']
327.05,327.05,,327.05,EXT_SV30-46_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].05,"['EXT_SV30-46_AUTO_DI', 'EXT_SV30-46_AUTO_DO']"
45.06,45.06,,45.06,EXT_SV30-45_DI,SV30-45,BOOL,SCADA,EXT_IR_array[45].06,['EXT_SV30-45_DI']
1.14,1.14,,1.14,EXT_PU30-2_DI,PU30-002,BOOL,SCADA,EXT_IR_array[1].14,['EXT_PU30-2_DI']
321.12,321.12,,321.12,EXT_PU30-120_AUTO_DI,,BOOL,BOTH,EXT_IR_array[321].12,"['EXT_PU30-120_AUTO_DI', 'EXT_PU30-120_AUTO_DO']"
327.02,327.02,,327.02,EXT_SV30-45_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].02,"['EXT_SV30-45_AUTO_DI', 'EXT_SV30-45_AUTO_DO']"
10.02,10.02,,10.02,EXT_PU30-120_CONTROL_DI,PU30-120 RUN COMMAND,BOOL,SCADA,EXT_IR_array[10].02,['EXT_PU30-120_CONTROL_DI']
6.03,6.03,,6.03,EXT_SV30-45B_DI,SV30-45B,BOOL,SCADA,EXT_IR_array[6].03,['EXT_SV30-45B_DI']
1.00,1.00,,1.00,EXT_PU30-120_DI,PU30-120 FEEDBACK,BOOL,SCADA,EXT_IR_array[1].00,['EXT_PU30-120_DI']
326.14,326.14,,326.14,EXT_SV30-45B_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].14,"['EXT_SV30-45B_AUTO_DI', 'EXT_SV30-45B_AUTO_DO']"
321.11,321.11,,321.11,EXT_PU30-121_AUTO_DI,,BOOL,BOTH,EXT_IR_array[321].11,"['EXT_PU30-121_AUTO_DI', 'EXT_PU30-121_AUTO_DO']"
45.12,45.12,,45.12,EXT_SV30-44_DI,SV30-44,BOOL,SCADA,EXT_IR_array[45].12,['EXT_SV30-44_DI']
327.08,327.08,,327.08,EXT_SV30-44_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].08,"['EXT_SV30-44_AUTO_DI', 'EXT_SV30-44_AUTO_DO']"
10.07,10.07,,10.07,EXT_PU30-121_CONTROL_DI,,BOOL,SCADA,EXT_IR_array[10].07,['EXT_PU30-121_CONTROL_DI']
1.01,1.01,,1.01,EXT_PU30-121_DI,PU30-121,BOOL,SCADA,EXT_IR_array[1].01,['EXT_PU30-121_DI']
45.09,45.09,,45.09,EXT_SV30-42_DI,SV30-42,BOOL,SCADA,EXT_IR_array[45].09,['EXT_SV30-42_DI']
321.14,321.14,,321.14,EXT_PU30-340_AUTO_DI,,BOOL,BOTH,EXT_IR_array[321].14,"['EXT_PU30-340_AUTO_DI', 'EXT_PU30-340_AUTO_DO']"
327.04,327.04,,327.04,EXT_SV30-42_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].04,"['EXT_SV30-42_AUTO_DI', 'EXT_SV30-42_AUTO_DO']"
11.00,11.00,,11.00,EXT_PU30-340_CONTROL_DI,,BOOL,SCADA,EXT_IR_array[11].00,['EXT_PU30-340_CONTROL_DI']
45.05,45.05,,45.05,EXT_SV30-41_DI,Extractor 4 Air Shot Valve,BOOL,SCADA,EXT_IR_array[45].05,['EXT_SV30-41_DI']
1.08,1.08,,1.08,EXT_PU30-340_DI,PU30-340,BOOL,SCADA,EXT_IR_array[1].08,['EXT_PU30-340_DI']
327.01,327.01,,327.01,EXT_SV30-41_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].01,"['EXT_SV30-41_AUTO_DI', 'EXT_SV30-41_AUTO_DO']"
45.04,45.04,,45.04,EXT_SV30-40_DI,EXT #4 Water Fill Valve (SV30-40),BOOL,SCADA,EXT_IR_array[45].04,['EXT_SV30-40_DI']
321.13,321.13,,321.13,EXT_PU30-341_AUTO_DI,,BOOL,BOTH,EXT_IR_array[321].13,"['EXT_PU30-341_AUTO_DI', 'EXT_PU30-341_AUTO_DO']"
327.00,327.00,,327.00,EXT_SV30-40_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].00,"['EXT_SV30-40_AUTO_DI', 'EXT_SV30-40_AUTO_DO']"
45.00,45.00,,45.00,EXT_SV30-40S_DI,SV30-40S,BOOL,SCADA,EXT_IR_array[45].00,['EXT_SV30-40S_DI']
10.05,10.05,,10.05,EXT_PU30-341_CONTROL_DI,,BOOL,SCADA,EXT_IR_array[10].05,['EXT_PU30-341_CONTROL_DI']
329.08,329.08,,329.08,EXT_SV30-40S_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].08,"['EXT_SV30-40S_AUTO_DI', 'EXT_SV30-40S_AUTO_DO']"
1.09,1.09,,1.09,EXT_PU30-341_DI,PU30-341,BOOL,SCADA,EXT_IR_array[1].09,['EXT_PU30-341_DI']
45.03,45.03,,45.03,EXT_SV30-40D_DI,SV30-40D,BOOL,SCADA,EXT_IR_array[45].03,['EXT_SV30-40D_DI']
329.04,329.04,,329.04,EXT_SV30-40D_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].04,"['EXT_SV30-40D_AUTO_DI', 'EXT_SV30-40D_AUTO_DO']"
329.14,329.14,,329.14,EXT_PU_A10_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].14,"['EXT_PU_A10_AUTO_DI', 'EXT_PU_A10_AUTO_DO']"
44.13,44.13,,44.13,EXT_SV30-39_DI,SV30-39,BOOL,SCADA,EXT_IR_array[44].13,['EXT_SV30-39_DI']
6.06,6.06,,6.06,EXT_PU_A10_DI,A10 PUMP STATUS,BOOL,SCADA,EXT_IR_array[6].06,['EXT_PU_A10_DI']
326.09,326.09,,326.09,EXT_SV30-39_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].09,"['EXT_SV30-39_AUTO_DI', 'EXT_SV30-39_AUTO_DO']"
44.11,44.11,,44.11,EXT_SV30-38_DI,SV30-38,BOOL,SCADA,EXT_IR_array[44].11,['EXT_SV30-38_DI']
326.07,326.07,,326.07,EXT_SV30-38_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].07,"['EXT_SV30-38_AUTO_DI', 'EXT_SV30-38_AUTO_DO']"
11.06,11.06,,11.06,EXT_SV30-37_DI,HEX #3 STEAM VALVE,BOOL,SCADA,EXT_IR_array[11].06,['EXT_SV30-37_DI']
320.13,320.13,,320.13,EXT_SV30-37_AUTO_DI,,BOOL,BOTH,EXT_IR_array[320].13,"['EXT_SV30-37_AUTO_DI', 'EXT_SV30-37_AUTO_DO']"
44.09,44.09,,44.09,EXT_SV30-36_DI,SV30-36,BOOL,SCADA,EXT_IR_array[44].09,['EXT_SV30-36_DI']
326.05,326.05,,326.05,EXT_SV30-36_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].05,"['EXT_SV30-36_AUTO_DI', 'EXT_SV30-36_AUTO_DO']"
44.06,44.06,,44.06,EXT_SV30-35_DI,SV30-35,BOOL,SCADA,EXT_IR_array[44].06,['EXT_SV30-35_DI']
326.02,326.02,,326.02,EXT_SV30-35_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].02,"['EXT_SV30-35_AUTO_DI', 'EXT_SV30-35_AUTO_DO']"
44.08,44.08,,44.08,EXT_SV30-34_DI,SV30-34,BOOL,SCADA,EXT_IR_array[44].08,['EXT_SV30-34_DI']
326.04,326.04,,326.04,EXT_SV30-34_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].04,"['EXT_SV30-34_AUTO_DI', 'EXT_SV30-34_AUTO_DO']"
44.10,44.10,,44.10,EXT_SV30-33_DI,SV30-33,BOOL,SCADA,EXT_IR_array[44].10,['EXT_SV30-33_DI']
326.06,326.06,,326.06,EXT_SV30-33_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].06,"['EXT_SV30-33_AUTO_DI', 'EXT_SV30-33_AUTO_DO']"
44.12,44.12,,44.12,EXT_SV30-32_DI,SV30-32,BOOL,SCADA,EXT_IR_array[44].12,['EXT_SV30-32_DI']
326.08,326.08,,326.08,EXT_SV30-32_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].08,"['EXT_SV30-32_AUTO_DI', 'EXT_SV30-32_AUTO_DO']"
44.05,44.05,,44.05,EXT_SV30-31_DI,Extractor 3 Air Shot Valve,BOOL,SCADA,EXT_IR_array[44].05,['EXT_SV30-31_DI']
W15.14,W15.14,W,15.14,N_PRE_V4013_ZC_DI,Caustic Dosing Valve for EXT4,BOOL,BOTH,EXT_W_array[15].14,"['N_PRE_V4013_ZC_DI', 'N_PRE_V4013_ZC', 'N_PRE_V4013_ZC_DO']"
326.01,326.01,,326.01,EXT_SV30-31_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].01,"['EXT_SV30-31_AUTO_DI', 'EXT_SV30-31_AUTO_DO']"
44.04,44.04,,44.04,EXT_SV30-30_DI,EXT #3 Water Fill Valve (SV30-30),BOOL,SCADA,EXT_IR_array[44].04,['EXT_SV30-30_DI']
326.00,326.00,,326.00,EXT_SV30-30_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].00,"['EXT_SV30-30_AUTO_DI', 'EXT_SV30-30_AUTO_DO']"
44.15,44.15,,44.15,EXT_SV30-30S_DI,SV30-30S,BOOL,SCADA,EXT_IR_array[44].15,['EXT_SV30-30S_DI']
329.07,329.07,,329.07,EXT_SV30-30S_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].07,"['EXT_SV30-30S_AUTO_DI', 'EXT_SV30-30S_AUTO_DO']"
44.00,44.00,,44.00,EXT_SV30-30D_DI,SV30-30D,BOOL,SCADA,EXT_IR_array[44].00,['EXT_SV30-30D_DI']
329.03,329.03,,329.03,EXT_SV30-30D_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].03,"['EXT_SV30-30D_AUTO_DI', 'EXT_SV30-30D_AUTO_DO']"
41.15,41.15,,41.15,EXT_SV30-29_DI,SV30-29,BOOL,SCADA,EXT_IR_array[41].15,['EXT_SV30-29_DI']
332.06,332.06,,332.06,EXT_SV30-29_AUTO_DI,,BOOL,BOTH,EXT_IR_array[332].06,"['EXT_SV30-29_AUTO_DI', 'EXT_SV30-29_AUTO_DO']"
41.11,41.11,,41.11,EXT_SV30-28_DI,SV30-28,BOOL,SCADA,EXT_IR_array[41].11,['EXT_SV30-28_DI']
325.07,325.07,,325.07,EXT_SV30-28_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].07,"['EXT_SV30-28_AUTO_DI', 'EXT_SV30-28_AUTO_DO']"
11.05,11.05,,11.05,EXT_SV30-27_DI,HEX #2 STEAM VALVE,BOOL,SCADA,EXT_IR_array[11].05,['EXT_SV30-27_DI']
320.12,320.12,,320.12,EXT_SV30-27_AUTO_DI,,BOOL,BOTH,EXT_IR_array[320].12,"['EXT_SV30-27_AUTO_DI', 'EXT_SV30-27_AUTO_DO']"
41.09,41.09,,41.09,EXT_SV30-26_DI,SV30-26,BOOL,SCADA,EXT_IR_array[41].09,['EXT_SV30-26_DI']
325.05,325.05,,325.05,EXT_SV30-26_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].05,"['EXT_SV30-26_AUTO_DI', 'EXT_SV30-26_AUTO_DO']"
W12.09,W12.09,W,12.09,N_PRE_V3008_ZC,(NGC)RHT3 Cold Water valve Output,BOOL,BOTH,EXT_W_array[12].09,"['N_PRE_V3008_ZC', 'N_PRE_V3008_ZC_DI', 'N_PRE_V3008_ZC_DO']"
41.06,41.06,,41.06,EXT_SV30-25_DI,SV30-25,BOOL,SCADA,EXT_IR_array[41].06,['EXT_SV30-25_DI']
325.02,325.02,,325.02,EXT_SV30-25_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].02,"['EXT_SV30-25_AUTO_DI', 'EXT_SV30-25_AUTO_DO']"
W11.11,W11.11,W,11.11,N_PRE_V3008_ZH,(NGC)RHT3 Cold Water valve Opened,BOOL,BOTH,EXT_W_array[11].11,"['N_PRE_V3008_ZH', 'N_PRE_V3008_ZH_DI', 'N_PRE_V3008_ZH_DO']"
326.12,326.12,,326.12,EXT_SV30-25B_AUTO_DI,,BOOL,BOTH,EXT_IR_array[326].12,"['EXT_SV30-25B_AUTO_DI', 'EXT_SV30-25B_AUTO_DO']"
41.12,41.12,,41.12,EXT_SV30-24_DI,SV30-24,BOOL,SCADA,EXT_IR_array[41].12,['EXT_SV30-24_DI']
325.08,325.08,,325.08,EXT_SV30-24_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].08,"['EXT_SV30-24_AUTO_DI', 'EXT_SV30-24_AUTO_DO']"
H304.11,H304.11,H,304.11,N_PRE_V3010_HMI_CMD,(NGC)PRT3 Acid Dosing Valve HMI CMD,BOOL,BOTH,EXT_H_array[304].11,"['N_PRE_V3010_HMI_CMD', 'N_PRE_V3010_HMI_CMD_DI', 'N_PRE_V3010_HMI_CMD_DO']"
325.06,325.06,,325.06,EXT_SV30-23_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].06,"['EXT_SV30-23_AUTO_DI', 'EXT_SV30-23_AUTO_DO']"
41.08,41.08,,41.08,EXT_SV30-22_DI,SV30-22,BOOL,SCADA,EXT_IR_array[41].08,['EXT_SV30-22_DI']
325.04,325.04,,325.04,EXT_SV30-22_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].04,"['EXT_SV30-22_AUTO_DI', 'EXT_SV30-22_AUTO_DO']"
41.05,41.05,,41.05,EXT_SV30-21_DI,Extractor 2 Air Shot Valve,BOOL,SCADA,EXT_IR_array[41].05,['EXT_SV30-21_DI']
325.01,325.01,,325.01,EXT_SV30-21_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].01,"['EXT_SV30-21_AUTO_DI', 'EXT_SV30-21_AUTO_DO']"
41.04,41.04,,41.04,EXT_SV30-20_DI,EXT #2 Water Fill Valve (SV30-20),BOOL,SCADA,EXT_IR_array[41].04,['EXT_SV30-20_DI']
325.00,325.00,,325.00,EXT_SV30-20_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].00,"['EXT_SV30-20_AUTO_DI', 'EXT_SV30-20_AUTO_DO']"
41.00,41.00,,41.00,EXT_SV30-20S_DI,SV30-20S,BOOL,SCADA,EXT_IR_array[41].00,['EXT_SV30-20S_DI']
329.06,329.06,,329.06,EXT_SV30-20S_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].06,"['EXT_SV30-20S_AUTO_DI', 'EXT_SV30-20S_AUTO_DO']"
41.03,41.03,,41.03,EXT_SV30-20D_DI,SV30-20D,BOOL,SCADA,EXT_IR_array[41].03,['EXT_SV30-20D_DI']
329.02,329.02,,329.02,EXT_SV30-20D_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].02,"['EXT_SV30-20D_AUTO_DI', 'EXT_SV30-20D_AUTO_DO']"
41.13,41.13,,41.13,EXT_SV30-19_DI,SV30-19,BOOL,SCADA,EXT_IR_array[41].13,['EXT_SV30-19_DI']
W12.11,W12.11,W,12.11,N_PRE_V3010_ZC,(NGC)PRT3 Acid Dosing Valve Output,BOOL,BOTH,EXT_W_array[12].11,"['N_PRE_V3010_ZC', 'N_PRE_V3010_ZC_DI', 'N_PRE_V3010_ZC_DO']"
480.05,480.05,,480.05,EXT_RESET_1_3_FINISH_WF_DI,,BOOL,BOTH,EXT_IR_array[480].05,"['EXT_RESET_1_3_FINISH_WF_DI', 'EXT_RESET_1_3_FINISH_WF_DO', 'EXT_RESET_1_3_FINISH_WF_MDO']"
325.09,325.09,,325.09,EXT_SV30-19_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].09,"['EXT_SV30-19_AUTO_DI', 'EXT_SV30-19_AUTO_DO']"
40.12,40.12,,40.12,EXT_SV30-18_DI,SV30-18,BOOL,SCADA,EXT_IR_array[40].12,['EXT_SV30-18_DI']
324.07,324.07,,324.07,EXT_SV30-18_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].07,"['EXT_SV30-18_AUTO_DI', 'EXT_SV30-18_AUTO_DO']"
W11.14,W11.14,W,11.14,N_PRE_V3010_ZH,(NGC)PRT3 Acid Dosing Valve Opened,BOOL,BOTH,EXT_W_array[11].14,"['N_PRE_V3010_ZH', 'N_PRE_V3010_ZH_DI', 'N_PRE_V3010_ZH_DO']"
11.04,11.04,,11.04,EXT_SV30-17_DI,HEX #1 STEAM VALVE,BOOL,SCADA,EXT_IR_array[11].04,['EXT_SV30-17_DI']
320.11,320.11,,320.11,EXT_SV30-17_AUTO_DI,,BOOL,BOTH,EXT_IR_array[320].11,"['EXT_SV30-17_AUTO_DI', 'EXT_SV30-17_AUTO_DO']"
40.10,40.10,,40.10,EXT_SV30-16_DI,SV30-16,BOOL,SCADA,EXT_IR_array[40].10,['EXT_SV30-16_DI']
324.05,324.05,,324.05,EXT_SV30-16_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].05,"['EXT_SV30-16_AUTO_DI', 'EXT_SV30-16_AUTO_DO']"
40.07,40.07,,40.07,EXT_SV30-15_DI,SV30-15,BOOL,SCADA,EXT_IR_array[40].07,['EXT_SV30-15_DI']
324.02,324.02,,324.02,EXT_SV30-15_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].02,"['EXT_SV30-15_AUTO_DI', 'EXT_SV30-15_AUTO_DO']"
40.13,40.13,,40.13,EXT_SV30-14_DI,SV30-14,BOOL,SCADA,EXT_IR_array[40].13,['EXT_SV30-14_DI']
324.08,324.08,,324.08,EXT_SV30-14_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].08,"['EXT_SV30-14_AUTO_DI', 'EXT_SV30-14_AUTO_DO']"
40.09,40.09,,40.09,EXT_SV30-13_DI,SV30-13,BOOL,SCADA,EXT_IR_array[40].09,['EXT_SV30-13_DI']
324.06,324.06,,324.06,EXT_SV30-13_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].06,"['EXT_SV30-13_AUTO_DI', 'EXT_SV30-13_AUTO_DO']"
40.11,40.11,,40.11,EXT_SV30-12_DI,SV30-12,BOOL,SCADA,EXT_IR_array[40].11,['EXT_SV30-12_DI']
324.04,324.04,,324.04,EXT_SV30-12_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].04,"['EXT_SV30-12_AUTO_DI', 'EXT_SV30-12_AUTO_DO']"
40.06,40.06,,40.06,EXT_SV30-11_DI,Extractor 1 Air Shot Valve,BOOL,SCADA,EXT_IR_array[40].06,['EXT_SV30-11_DI']
324.01,324.01,,324.01,EXT_SV30-11_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].01,"['EXT_SV30-11_AUTO_DI', 'EXT_SV30-11_AUTO_DO']"
40.05,40.05,,40.05,EXT_SV30-10_DI,EXT #1 Water Fill Valve (SV30-10),BOOL,SCADA,EXT_IR_array[40].05,['EXT_SV30-10_DI']
324.00,324.00,,324.00,EXT_SV30-10_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].00,"['EXT_SV30-10_AUTO_DI', 'EXT_SV30-10_AUTO_DO']"
40.00,40.00,,40.00,EXT_SV30-10S_DI,SV30-10S,BOOL,SCADA,EXT_IR_array[40].00,['EXT_SV30-10S_DI']
329.05,329.05,,329.05,EXT_SV30-10S_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].05,"['EXT_SV30-10S_AUTO_DI', 'EXT_SV30-10S_AUTO_DO']"
40.04,40.04,,40.04,EXT_SV30-10D_DI,SV30-10D,BOOL,SCADA,EXT_IR_array[40].04,['EXT_SV30-10D_DI']
329.01,329.01,,329.01,EXT_SV30-10D_AUTO_DI,,BOOL,BOTH,EXT_IR_array[329].01,"['EXT_SV30-10D_AUTO_DI', 'EXT_SV30-10D_AUTO_DO']"
H304.12,H304.12,H,304.12,N_PRE_V3011_HMI_CMD,(NGC)Caustic Dosing Valve for PRT3 HMI C,BOOL,BOTH,EXT_H_array[304].12,"['N_PRE_V3011_HMI_CMD', 'N_PRE_V3011_HMI_CMD_DI', 'N_PRE_V3011_HMI_CMD_DO']"
40.15,40.15,,40.15,EXT_SV30-9_DI,SV30-09,BOOL,SCADA,EXT_IR_array[40].15,['EXT_SV30-9_DI']
324.10,324.10,,324.10,EXT_SV30-9_AUTO_DI,,BOOL,BOTH,EXT_IR_array[324].10,"['EXT_SV30-9_AUTO_DI', 'EXT_SV30-9_AUTO_DO']"
41.14,41.14,,41.14,EXT_SV30-5_DI,SV30-05,BOOL,SCADA,EXT_IR_array[41].14,['EXT_SV30-5_DI']
325.10,325.10,,325.10,EXT_SV30-5_AUTO_DI,,BOOL,BOTH,EXT_IR_array[325].10,"['EXT_SV30-5_AUTO_DI', 'EXT_SV30-5_AUTO_DO']"
40.02,40.02,,40.02,EXT_SV30-2_DI,SV30-02,BOOL,SCADA,EXT_IR_array[40].02,['EXT_SV30-2_DI']
327.10,327.10,,327.10,EXT_SV30-2_AUTO_DI,,BOOL,BOTH,EXT_IR_array[327].10,"['EXT_SV30-2_AUTO_DI', 'EXT_SV30-2_AUTO_DO']"
322.15,322.15,,322.15,EXT_STK4_TRANS_CENTRI_PB_DI,STK4 TRANSFER TO CENTRIFUGE PUSHBUTTON,BOOL,BOTH,EXT_IR_array[322].15,"['EXT_STK4_TRANS_CENTRI_PB_DI', 'EXT_STK4_TRANS_CENTRI_PB', 'EXT_STK4_TRANS_CENTRI_PB_DO']"
322.14,322.14,,322.14,EXT_STK3_TRANS_CENTRI_PB_DI,STK3 TRANSFER TO CENTRIFUGE PUSHBUTTON,BOOL,BOTH,EXT_IR_array[322].14,"['EXT_STK3_TRANS_CENTRI_PB_DI', 'EXT_STK3_TRANS_CENTRI_PB', 'EXT_STK3_TRANS_CENTRI_PB_DO']"
322.13,322.13,,322.13,EXT_STK2_TRANS_CENTRI_PB_DI,STK2 TRANSFER TO CENTRIFUGE PUSHBUTTON,BOOL,BOTH,EXT_IR_array[322].13,"['EXT_STK2_TRANS_CENTRI_PB_DI', 'EXT_STK2_TRANS_CENTRI_PB', 'EXT_STK2_TRANS_CENTRI_PB_DO']"
322.12,322.12,,322.12,EXT_STK1_TRANS_TEST,,BOOL,BOTH,EXT_IR_array[322].12,"['EXT_STK1_TRANS_TEST', 'EXT_STK1_TRANS_CENTRI_PB_DI', 'EXT_STK1_TRANS_CENTRI_PB', 'EXT_STK1_TRANS_CENTRI_PB_DO']"
W12.12,W12.12,W,12.12,N_PRE_V3011_ZC,(NGC)Caustic Dosing Valve for PRT3,BOOL,BOTH,EXT_W_array[12].12,"['N_PRE_V3011_ZC', 'N_PRE_V3011_ZC_DI', 'N_PRE_V3011_ZC_DO']"
W10.06,W10.06,W,10.06,N_PRE_V3011_ZH,(NGC)Caustic Dosing Valve for PRT3,BOOL,BOTH,EXT_W_array[10].06,"['N_PRE_V3011_ZH', 'N_PRE_V3011_ZH_DI', 'N_PRE_V3011_ZH_DO']"
H304.13,H304.13,H,304.13,N_PRE_V3012_HMI_CMD,(NGC)Caustic Dosing Valve for RHT3 HMI C,BOOL,BOTH,EXT_H_array[304].13,"['N_PRE_V3012_HMI_CMD', 'N_PRE_V3012_HMI_CMD_DI', 'N_PRE_V3012_HMI_CMD_DO']"
W12.13,W12.13,W,12.13,N_PRE_V3012_ZC,(NGC)Caustic Dosing Valve for RHT3,BOOL,BOTH,EXT_W_array[12].13,"['N_PRE_V3012_ZC', 'N_PRE_V3012_ZC_DI', 'N_PRE_V3012_ZC_DO']"
W10.07,W10.07,W,10.07,N_PRE_V3012_ZH,(NGC)Caustic Dosing Valve for RHT3,BOOL,BOTH,EXT_W_array[10].07,"['N_PRE_V3012_ZH', 'N_PRE_V3012_ZH_DI', 'N_PRE_V3012_ZH_DO']"
W9.05,W9.05,W,9.05,EXT_VOLUME_ALM_RSET,EXT VOLUME ALARM RESET,BOOL,SCADA,EXT_W_array[9].05,['EXT_VOLUME_ALM_RSET']
471.14,471.14,,471.14,EXT_RESET_3_3_FINISH_DROP_DO,RESET,BOOL,BOTH,EXT_IR_array[471].14,"['EXT_RESET_3_3_FINISH_DROP_DO', 'EXT_RESET_3_3_FINISH_DROP_MDO']"
471.09,471.09,,471.09,EXT_RESET_3_3_FINISH_FILL_DO,RESET,BOOL,BOTH,EXT_IR_array[471].09,"['EXT_RESET_3_3_FINISH_FILL_DO', 'EXT_RESET_3_3_FINISH_FILL_MDO']"
471.11,471.11,,471.11,EXT_RESET_3_3_FINISH_HU_DO,RESET,BOOL,BOTH,EXT_IR_array[471].11,"['EXT_RESET_3_3_FINISH_HU_DO', 'EXT_RESET_3_3_FINISH_HU_MDO']"
471.15,471.15,,471.15,EXT_RESET_3_3_FINISH_SET_DO,RESET,BOOL,BOTH,EXT_IR_array[471].15,"['EXT_RESET_3_3_FINISH_SET_DO', 'EXT_RESET_3_3_FINISH_SET_MDO']"
